"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2018/L.txt",NA,"del Castillo, RC
Nunez-Farfan, J
","del Castillo, RC
Nunez-Farfan, J
","217
","Univ Nacl Autonoma Mexico, Inst Ecol, Dept Ecol Evolut, Mexico City 045510, DF, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1034/j.1600-0706.2002.960203.x
",NA,"reueva@miranda.ecologia.unam.mx
","224
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"2
",NA,NA,"English
",NA,NA,NA,"28
",NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2002
","Nunez-Farfan,Juan/D-3379-2018;CuevadelCastillo, rcueva@ecologia.unam/D-3800-2018",NA,"CuevadelCastillo,Raul/0000-0002-6385-0729 ",NA,"del Castillo, RC (reprint author), Univ Nacl Autonoma Mexico, Inst Ecol, Dept Ecol Evolut, Apartado Postal 70-275, Mexico City 045510, DF, Mexico.
",NA,NA,"0030-1299
","OIKOS
",NA,NA,"16
","Female mating success and risk of pre-reproductive death in a
protandrous grasshopper
","WOS:000174095900003
","1.0
","96
","Ecology
","20
",1
"./data/WOS2018/L.txt",NA,"Sanchez-Sanchez, O
Islebe, GA
","Sanchez-Sanchez, O
Islebe, GA
","183
","Colegio Frontera Sur Unidad Chetumal Herbarium, Chetumal 77000, Quintana Roo, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1015509832734
",NA,NA,"200
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"2
",NA,NA,"English
",NA,NA,NA,"48
",NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2002
","Islebe,Gerald/K-2376-2013",NA,"Islebe,Gerald/0000-0002-9612-7756 ",NA,"Sanchez-Sanchez, O (reprint author), Colegio Frontera Sur Unidad Chetumal Herbarium, AP 424, Chetumal 77000, Quintana Roo, Mexico.
",NA,NA,"1385-0237
","PLANT ECOLOGY
",NA,NA,"27
","Tropical forest communities in southeastern Mexico
","WOS:000175636200005
","1.0
","158
","Plant Sciences; Ecology; Forestry
","30
",2
"./data/WOS2018/L.txt",NA,"Paraiba, LC
Bru, R
Carrasco, JM
","Paraiba, LC
Bru, R
Carrasco, JM
","221
","EMBRAPA, BR-13820000 Sao Paulo, Brazil.
Univ Politecn Valencia, Dept Matemat Aplicada, ETSIA, Valencia 46022, Spain.
Univ Politecn Valencia, Dept Biotecnol, ETSIA, Valencia 46022, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/S0304-3800(01)00421-5
",NA,NA,"232
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"3
",NA,NA,"English
",NA,NA,NA,"50
",NA,"JAN 30
",NA,NA,NA,NA,"J
",NA,"2002
","Paraiba,Lourival/G-7459-2014;Paraiba,Lourival/G-9795-2012",NA,"Bru,Rafael/0000-0003-1123-5617 ",NA,"Paraiba, LC (reprint author), EMBRAPA, CP 69, BR-13820000 Sao Paulo, Brazil.
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"12
","Level IV fugacity model depending on temperature by a periodic control
system
","WOS:000173592500003
","1.0
","147
","Ecology
","15
",3
"./data/WOS2018/L.txt",NA,"Jimenez-Montealegre, R
Verdegem, MCJ
van Dam, A
Verreth, JAJ
","Jimenez-Montealegre, R
Verdegem, MCJ
van Dam, A
Verreth, JAJ
","123
","Univ Nacl, Escuela Ciencias Biol, Heredia, Costa Rica.
Univ Wageningen & Res Ctr, Wageningen Inst Anim Sci, Fish Culture & Fisheries Grp, NL-6700 AH Wageningen, Netherlands.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/S0304-3800(01)00403-3
",NA,NA,"152
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"2
",NA,NA,"English
",NA,NA,NA,"84
",NA,"JAN 15
",NA,NA,NA,NA,"J
",NA,"2002
","vanDam,AnneA./M-4251-2013",NA,"vanDam,AnneA./0000-0002-5073-7241;Verdegem,Marc/0000-0002-2058-3894 ",NA,"Jimenez-Montealegre, R (reprint author), Univ Nacl, Escuela Ciencias Biol, POB 86-3000, Heredia, Costa Rica.
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"23
","Conceptualization and validation of a dynamic model for the simulation
of nitrogen transformations and fluxes in fish ponds
","WOS:000173501400002
","1.0
","147
","Ecology
","26
",4
"./data/WOS2018/L.txt",NA,"Bertiller, MB
Sain, CL
Bisigato, AJ
Coronato, FR
Aries, JO
Graff, P
","Bertiller, MB
Sain, CL
Bisigato, AJ
Coronato, FR
Aries, JO
Graff, P
","69
","Consejo Nacl Invest Cient & Tecn, Ctr Nacl Patagon, RA-9120 Puerto Madryn, Chubut, Argentina.
Univ Nacl Sur, Dept Biol Bioquim & Farm, RA-8000 Bahia Blanca, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1014084024145
",NA,NA,"84
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1
",NA,NA,"English
",NA,NA,NA,"58
",NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2002
",NA,NA,"Graff,Pamela/0000-0002-6042-2673;Bisigato, Alejandro/0000-0002-2709-1649 ",NA,"Bertiller, MB (reprint author), Consejo Nacl Invest Cient & Tecn, Ctr Nacl Patagon, Blvd Brown S-N, RA-9120 Puerto Madryn, Chubut, Argentina.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"44
","Spatial sex segregation in the dioecious grass Poa ligularis in northern
Patagonia: the role of environmental patchiness
","WOS:000173702400005
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","50
",5
"./data/WOS2018/L.txt",NA,"Margis, R
Felix, D
Caldas, JF
Salgueiro, F
De Araujo, DSD
Breyne, P
Van Montagu, M
De Oliveira, D
Margis-Pinheiro, M
","Margis, R
Felix, D
Caldas, JF
Salgueiro, F
De Araujo, DSD
Breyne, P
Van Montagu, M
De Oliveira, D
Margis-Pinheiro, M
","149
","Univ Fed Rio de Janeiro, CCS, Inst Biol, Dept Genet,Lab Genet Mol Vegetal, BR-21944970 Rio De Janeiro, Brazil.
UFRJ, Inst Quim, Dept Bioquim, Rio De Janeiro, Brazil.
Univ Fed Rio de Janeiro, CCS, Inst Biol, Dept Ecol, Rio De Janeiro, Brazil.
State Univ Ghent VIB, B-9000 Ghent, Belgium.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1014028026273
",NA,"margisr@ufrj.br
","163
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1
",NA,NA,"English
",NA,NA,NA,"47
",NA,"JAN
",NA,NA,NA,NA,"J
",NA,"2002
","Salgueiro,Fabiano/I-1313-2012;Margis-Pinheiro,Marcia/K-3064-2013;MARGIS,ROGERIO/A-7230-2008;Araujo,Dorothy/I-9436-2012",NA,"Salgueiro,Fabiano/0000-0002-0352-0699;MARGIS, ROGERIO/0000-0002-2871-4473;",NA,"Margis, R (reprint author), Univ Fed Rio de Janeiro, CCS, Inst Biol, Dept Genet,Lab Genet Mol Vegetal, Ilha Fundao, BR-21944970 Rio De Janeiro, Brazil.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"23
","Genetic differentiation among three neighboring Brazil-cherry (Eugenia
uniflora L.) populations within the Brazilian Atlantic rain forest
","WOS:000173702400010
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","27
",6
"./data/WOS2018/L.txt",NA,"Lira, R
Villasenor, JL
Ortiz, E
","Lira, R
Villasenor, JL
Ortiz, E
","1699
","Univ Nacl Autonoma Mexico, FES Iztacala, Unidad Biol Tecnol & Prototipos, Tlalnepantla 54090, Edo De Mexico, Mexico.
Univ Nacl Autonoma Mexico, Inst Biol, Dept Bot, Mexico City 04510, DF, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1020303905416
",NA,NA,"1720
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"65
",NA,NA,NA,NA,NA,NA,"J
",NA,"2002
",NA,NA,NA,NA,"Lira, R (reprint author), Univ Nacl Autonoma Mexico, FES Iztacala, Unidad Biol Tecnol & Prototipos, Av Barrios S-N, Tlalnepantla 54090, Edo De Mexico, Mexico.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"23
","A proposal for the conservation of the family Cucurbitaceae in Mexico
","WOS:000178204300001
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","29
",7
"./data/WOS2018/L.txt",NA,"Rapini, A
De Mello-Silva, R
Kawasaki, ML
","Rapini, A
De Mello-Silva, R
Kawasaki, ML
","1733
","Univ Sao Paulo, Inst Biociencias, Dept Bot, BR-05422970 Sao Paulo, Brazil.
Inst Bot Sao Paulo, Herbario, BR-01061970 Sao Paulo, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1020346616185
",NA,NA,"1746
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"40
",NA,NA,NA,NA,NA,NA,"J
",NA,"2002
","Rapini,Alessandro/F-1584-2011;IB/USP,Botanica/Q-7627-2016;Mello-Silva,Renato/H-1645-2012",NA,"Rapini,Alessandro/0000-0002-8758-9326;",NA,"Rapini, A (reprint author), Univ Sao Paulo, Inst Biociencias, Dept Bot, Caixa Postal 11461, BR-05422970 Sao Paulo, Brazil.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"30
","Richness and endemism in Asclepiadoideae (Apocynaceae) from the
Espinhaco Range of Minas Gerais, Brazil - a conservationist view
","WOS:000178204300003
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","42
",8
"./data/WOS2018/L.txt",NA,"Matos, DMS
Bovi, MLA
","Matos, DMS
Bovi, MLA
","1747
","Univ E Anglia, Sch Biol Sci, Norwich NR4 7TJ, Norfolk, England.
Inst Agron Campinas, BR-13020902 Campinas, SP, Brazil.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"dmatos@ism.com.br
","1758
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"40
",NA,NA,NA,NA,NA,NA,"J
",NA,"2002
",NA,NA,NA,NA,"Matos, DMS (reprint author), Univ Rio de Janeiro, ECB, Dept Ciencias Nat, Av Pasteur 458, BR-22290240 Rio De Janeiro, Brazil.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"12
","Understanding the threats to biological diversity in southeastern Brazil
","WOS:000178204300004
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","17
",9
"./data/WOS2018/L.txt",NA,"Williams-Linera, G
","Williams-Linera, G
","1825
","Inst Ecol AC, Xalapa 91000, Veracruz, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1023/A:1020346519085
",NA,"lupew@ecologia.edu.mx
","1843
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"39
",NA,NA,NA,NA,NA,NA,"J
",NA,"2002
",NA,NA,"Williams-Linera,Guadalupe/0000-0001-6341-6570 ",NA,"Williams-Linera, G (reprint author), Inst Ecol AC, Apartado Postal 63, Xalapa 91000, Veracruz, Mexico.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"98
","Tree species richness complementarity, disturbance and fragmentation in
a Mexican tropical montane cloud forest
","WOS:000178204300009
","1.0
","11
","Biodiversity Conservation; Ecology; Environmental Sciences
","115
",10
