"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2018/A.txt",NA,"Milessi, Andres C.
Danilo, Calliari
Laura, Rodriguez-Grana
Daniel, Conde
Sellanes, Javier
Rodriguez-Gallego, Lorena
","Milessi, AC
Danilo, C
Laura, RG
Daniel, C
Sellanes, J
Rodriguez-Gallego, L
","2859
","[Milessi, Andres C.] Inst Nacl Invest & Desarrollo Pesquero INIDEP, Buenos Aires, DF, Argentina.
[Milessi, Andres C.] Comis Invest Cient Prov Buenos Aires CIC, Buenos Aires, DF, Argentina.
[Danilo, Calliari] Univ Republica, Fac Ciencias, Secc Oceanol, Montevideo, Uruguay.
[Laura, Rodriguez-Grana; Daniel, Conde; Rodriguez-Gallego, Lorena] Univ Republica, Fac Ciencias, Secc Limnol, Montevideo, Uruguay.
[Sellanes, Javier] Univ Catolica Norte, Fac Ciencias Mar, Dept Biol Marina, Coquimbo, Chile.
[Sellanes, Javier] Univ Concepcion, Ctr Invest Oceanograf Pacifico Sur Oriental COPA, Concepcion, Chile.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmodel.2010.08.037
",NA,"acmm@inidep.edu.ar
","2869
","Clarivate Analytics Web of Science
","Inter American Institute for Global Change Research (IAI) [SGPII-040];
DINACYT, Uruguay [FCE 9057]; CONICET at the INIDEP, Argentina; COPAS
Center (FONDAP-CONICYT, Chile
","Thanks to many colleagues and technicians that assisted in the field and
during laboratory work, especially to F. Scasso, M. Sarroca, C. Piccini,
E. Gonzalez and A. Britos. We also thank M. Zetina-Rejon for useful
comments on an earlier version of the manuscript. This research was
partially funded by Grant SGPII-040 Inter American Institute for Global
Change Research (IAI) and FCE 9057 (DINACYT, Uruguay). A.C.M is grateful
to the CONICET through which a Latin-American-grant for post-doc studies
at the INIDEP, Argentina. Additional support to J.S. was provided by the
COPAS Center (FONDAP-CONICYT, Chile). The paper has also greatly
benefited by the valuable suggestions of two anonymous referees. This is
contribution INIDEP No. 1611.
",NA,NA,NA,"24
",NA,NA,"English
",NA,NA,NA,"97
",NA,"DEC 15
",NA,NA,NA,NA,"J
",NA,"2010
","Sellanes,Javier/I-5722-2012",NA,"Sellanes,Javier/0000-0002-6942-0762 ",NA,"Milessi, AC (reprint author), Inst Nacl Invest & Desarrollo Pesquero INIDEP, Paseo Victoria Ocampo 1,7600 Mar Plata, Buenos Aires, DF, Argentina.
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"15
","Trophic mass-balance model of a subtropical coastal lagoon, including a
comparison with a stable isotope analysis of the food-web
","WOS:000284444300001
","1.0
","221
","Ecology
","16
",1
"./data/WOS2018/A.txt",NA,"Navia, Andres F.
Cortes, Enric
Mejia-Falla, Paola A.
","Navia, AF
Cortes, E
Mejia-Falla, PA
","2918
","[Cortes, Enric] Natl Oceanog & Atmospher Adm, Natl Marine Fisheries Serv, Panama City, FL 32408 USA.
[Navia, Andres F.; Mejia-Falla, Paola A.] SQUALUS, Fdn Colombiana Invest & Conservac Tiburones & Ray, Cali, Colombia.
[Navia, Andres F.; Mejia-Falla, Paola A.] Univ Valle, Grp Invest Ecol Anim, Dept Biol, Cali 25360, Colombia.
[Navia, Andres F.] Ctr Interdisciplinario Ciencias Marinas, Programa Doctorado Ciencias Marinas, AP 592, La Paz, Bcs, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.ecolmodel2010.09.006
",NA,"enric.cortes@noaa.gov
","2926
","Clarivate Analytics Web of Science
","Universidad del Valle; COLCIENCIAS; CICIMAR; CONACYT
","We thank F. Jordan for making the FLKS 1.1 software package available
for our analysis and for advice in conducting this study. AFN and PAM
thank the Universidad del Valle and COLCIENCIAS, and AFN thanks the
CICIMAR and CONACYT for providing funding for this study and their PhD
degrees.
",NA,NA,NA,"24
",NA,NA,"English
",NA,NA,NA,"59
",NA,"DEC 15
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,"Navia,AndresFelipe/0000-0002-6758-7729 ",NA,"Cortes, E (reprint author), Natl Oceanog & Atmospher Adm, Natl Marine Fisheries Serv, Panama City, FL 32408 USA.
",NA,NA,"0304-3800
","ECOLOGICAL MODELLING
",NA,NA,"30
","Topological analysis of the ecological importance of elasmobranch
fishes: A food web study on the Gulf of Tortugas, Colombia
","WOS:000284444300007
","1.0
","221
","Ecology
","30
",2
"./data/WOS2018/A.txt",NA,"Robertson, Amanda L.
Malhi, Yadvinder
Farfan-Amezquita, Filio
Aragao, Luiz Eduardo O. C.
Espejo, Javier Eduardo Silva
Robertson, Matthew A.
","Robertson, AL
Malhi, Y
Farfan-Amezquita, F
Aragao, LEOC
Espejo, JES
Robertson, MA
","3193
","[Robertson, Amanda L.] Univ Alaska Fairbanks, Dept Biol & Wildlife, Fairbanks, AK 99775 USA.
[Malhi, Yadvinder; Aragao, Luiz Eduardo O. C.] Univ Oxford, Sch Geog & Environm, Environm Change Inst, Oxford OX1 3QY, England.
[Farfan-Amezquita, Filio; Espejo, Javier Eduardo Silva] Univ San Antonio Abad, Cuzco, Peru.
[Robertson, Matthew A.] Univ Alaska Fairbanks, Dept Forest Sci, Fairbanks, AK 99775 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2486.2010.02314.x
",NA,"alrobertson2@alaska.edu
","3204
","Clarivate Analytics Web of Science
","Natural Environment Research Council [NE/D014174/1]; Gordon and Betty
Moore Foundation; Jackson Foundation
","This study is a product of the Andes Biodiversity and Ecosystems
Research Group ABERG, http://darwin.winston.wfu/andes). It was financed
by grants from the Natural Environment Research Council (NE/D014174/1),
and from the Gordon and Betty Moore Foundation. Yadvinder Malhi is
supported by the Jackson Foundation. We would like to thank the
Asociacion para la Conservacion de la Cuenca Amazonica (ACCA) for the
use of the Wayqecha field station, and Explorers Inn for the use of
Tambopata field station. Also, we thank Norma Salinas for assistance in
obtaining INRENA permits to work within the Manu National Park. Becky
Morris prepared Fig. 1.
",NA,NA,NA,"12
",NA,NA,"English
",NA,NA,NA,"33
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","aragao,luiz/G-8387-2012",NA,"aragao,luiz/0000-0002-4134-6708 ",NA,"Robertson, AL (reprint author), Univ Alaska Fairbanks, Dept Biol & Wildlife, 211 Irving 1, Fairbanks, AK 99775 USA.
",NA,NA,"1354-1013
","GLOBAL CHANGE BIOLOGY
",NA,NA,"24
","Stem respiration in tropical forests along an elevation gradient in the
Amazon and Andes
","WOS:000283726600003
","1.0
","16
","Biodiversity Conservation; Ecology; Environmental Sciences
","24
",3
"./data/WOS2018/A.txt",NA,"Trueman, Mandy
Atkinson, Rachel
Guezou, Anne
Wurm, Penny
","Trueman, M
Atkinson, R
Guezou, A
Wurm, P
","3949
","[Trueman, Mandy; Atkinson, Rachel; Guezou, Anne] Charles Darwin Fdn, Puerto Ayora, Galapagos, Ecuador.
[Trueman, Mandy; Wurm, Penny] Charles Darwin Univ, Darwin, NT 0909, Australia.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10530-010-9822-8
",NA,"mandy.trueman@fcdarwin.org.ec
","3960
","Clarivate Analytics Web of Science
","Boston Environmental Fund; Global Environment Facility (GEF)
[ECU/00/G31]
","This research originated as part of a Masters in Tropical Environmental
Management at Charles Darwin University, Australia, carried out by MT,
supervised by RA, PW and Dr Diane Pearson. Chris Buddenhagen and Alan
Tye kindly supplied preliminary results from the GWRA for use in this
study. Mark Gardener, Chris Buddenhagen and Richard Hobbs provided
useful comments on a draft of the manuscript, and feedback from two
anonymous referees significantly improved this work. Support for RA and
AG comes from the Boston Environmental Fund. The inventory data and risk
assessment were products of Project ECU/00/G31 ""Control of Invasive
Species in the Galapagos Archipelago"", a donation from the Global
Environment Facility (GEF) to the Ecuadorian Government, represented by
the Ministry of Environment. An early version of this work was presented
at the 10th Conference on the Ecology and Management of Alien Plant
Invasions in South Africa, August 2009. This paper is contribution
number 2009 of the Charles Darwin Foundation for Galapagos Islands.
",NA,NA,NA,"12
",NA,NA,"English
",NA,NA,NA,"57
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","Trueman,Mandy/E-7093-2013;Wurm,Penelope/N-2254-2013",NA,"Wurm,Penelope/0000-0003-2790-4117 ",NA,"Trueman, M (reprint author), Univ Western Australia, 35 Stirling Highway, Crawley, WA 6009, Australia.
",NA,"SI
","1387-3547
","BIOLOGICAL INVASIONS
",NA,NA,"21
","Residence time and human-mediated propagule pressure at work in the
alien flora of Galapagos
","WOS:000286581800004
","1.0
","12
","Biodiversity Conservation; Ecology
","22
",4
"./data/WOS2018/A.txt",NA,"Garner, T. W. J.
Hero, J-M
Jehle, R.
Kraus, F.
Muths, E.
Reed, R. N.
Vogt, R. C.
Hoedl, W.
","Garner, TWJ
Hero, JM
Jehle, R
Kraus, F
Muths, E
Reed, RN
Vogt, RC
Hodl, W
","1
","[Garner, T. W. J.] Zool Soc London, Inst Zool, London NW1 4RY, England.
[Hero, J-M] Griffith Univ, Environm Futures Ctr, Sch Environm, Nathan, Qld 4111, Australia.
[Jehle, R.] Univ Salford, Sch Environm & Life Sci, Ctr Environm Syst & Wildlife Res, Salford M5 4WT, Lancs, England.
[Kraus, F.] Bernice P Bishop Museum, Honolulu, HI USA.
[Muths, E.; Reed, R. N.] US Geol Survey, Ft Collins Sci Ctr, Ft Collins, CO USA.
[Vogt, R. C.] CPBA INPA, Manaus, Amazonas, Brazil.
[Hoedl, W.] Univ Vienna, Dept Evolutionary Biol, Vienna, Austria.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-1795.2010.00408.x
",NA,"trent.garner@ioz.ac.uk
","2
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,NA,NA,NA,"English
",NA,NA,NA,"2
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Garner, TWJ (reprint author), Zool Soc London, Inst Zool, Regents Pk, London NW1 4RY, England.
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
","1
",NA,"1
","The World Congress of Herpetology and Animal Conservation: excerpts from
the 6th World Congress
","WOS:000283946000001
","1.0
","13
","Biodiversity Conservation; Ecology
","1
",5
"./data/WOS2018/A.txt",NA,"Schloegel, L. M.
Ferreira, C. M.
James, T. Y.
Hipolito, M.
Longcore, J. E.
Hyatt, A. D.
Yabsley, M.
Martins, A. M. C. R. P. F.
Mazzoni, R.
Davies, A. J.
Daszak, P.
","Schloegel, LM
Ferreira, CM
James, TY
Hipolito, M
Longcore, JE
Hyatt, AD
Yabsley, M
Martins, AMCRPF
Mazzoni, R
Davies, AJ
Daszak, P
","53
","[Schloegel, L. M.; Daszak, P.] Wildlife Trust, New York, NY USA.
[Schloegel, L. M.; Davies, A. J.; Daszak, P.] Kingston Univ, Sch Life Sci, Surrey, England.
[Ferreira, C. M.] Fishery Inst, Sao Paulo, Brazil.
[James, T. Y.] Univ Michigan, Dept Ecol & Evolutionary Biol, Ann Arbor, MI 48109 USA.
[Hipolito, M.; Martins, A. M. C. R. P. F.] Inst Biol, Sao Paulo, Brazil.
[Longcore, J. E.] Univ Maine, Sch Biol & Ecol, Orono, ME USA.
[Hyatt, A. D.] CSIRO Livestock Ind, Australian Anim Hlth Lab, Geelong, Vic, Australia.
[Yabsley, M.] Univ Georgia, DB Warnell Sch Forestry & Nat Resources, Athens, GA 30602 USA.
[Yabsley, M.] Univ Georgia, Dept Populat Hlth, Coll Vet Med, SE Cooperat Wildlife Dis Study, Athens, GA 30602 USA.
[Mazzoni, R.] Escola Vet UFG, LADAQUA GO, Ctr Pesquisa Alimentos, Goiania, Go, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1469-1795.2009.00307.x
",NA,NA,"61
","Clarivate Analytics Web of Science
","New York Community Trust; Eppley Foundation; National Science Foundation
[DEB-02133851]; V. Kann Rasmussen Foundation
","We acknowledge Patricia Coelho Teixeira, Danielle de Carla Dias, Antonio
Mataresio Antonucci, Fernanda Menezes Franca, Adriana Sacioto
Marcantonio and the Farms from our study for field assistance and sample
collection and thank Maria Lee for laboratory assistance. This study was
funded by The New York Community Trust, The Eppley Foundation, the
National Science Foundation (IRCEB grant DEB-02133851) and core funding
to the Consortium for Conservation Medicine from the V. Kann Rasmussen
Foundation.
",NA,NA,NA,NA,NA,NA,"English
",NA,NA,NA,"28
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","Ferreira,Claudia/J-3696-2013;Hipolito,Marcio/H-4179-2013;Rebello PintodaFonsecaMartins,AnaMariaCristina/H-6986-2012;Habe, Neusa/D-6316-2011;Mazzoni,Rosana/B-3461-2013;daszak, peter/U-4588-2017",NA,"Hipolito,Marcio/0000-0002-1932-8829;Mazzoni, Rosana/0000-0001-8780-7779;daszak,peter/0000-0002-2046-5695;Ferreira, Claudia/0000-0001-9549-4178 ",NA,"Schloegel, LM (reprint author), Wildlife Trust, New York, NY USA.
",NA,NA,"1367-9430
","ANIMAL CONSERVATION
","1
",NA,"43
","The North American bullfrog as a reservoir for the spread of
Batrachochytrium dendrobatidis in Brazil
","WOS:000283946000009
","1.0
","13
","Biodiversity Conservation; Ecology
","47
",6
"./data/WOS2018/A.txt",NA,"Milano, Daniela
Lozada, Mariana
Zagarese, Horacio E.
","Milano, D
Lozada, M
Zagarese, HE
","741
","[Milano, Daniela] INIBIOMA CONICET UNCo, Lab Fotobiol, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.
[Lozada, Mariana] INIBIOMA CONICET UNCo, Lab Ecotono, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.
[Zagarese, Horacio E.] INTECH CONICET, Lab Ecol & Fotobiol Acuat, Buenos Aires, DF, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10452-010-9312-1
",NA,"danymilano@gmail.com
","748
","Clarivate Analytics Web of Science
","Universidad Nacional del Comahue [CRUB-UNC-B940]; Agencia Nacional de
Promocion Cientificas y Tecnologica [ANPCYT-PICT 01-13550]; Consejo
Nacional de Investigaciones Cientificas y Tecnicas (CONICET)
","We thank F. Cruz, MG. Perotti and M. Dieguez for their ideas and
valuable comments during the preparation of the manuscript, as well as
three anonymous referees. We are grateful to Audrey Shaw for the
revision of the written English which highly improved the manuscript.
This work was partially supported by Universidad Nacional del Comahue
(CRUB-UNC-B940), Agencia Nacional de Promocion Cientificas y Tecnologica
(ANPCYT-PICT 01-13550) and Consejo Nacional de Investigaciones
Cientificas y Tecnicas (CONICET).
",NA,NA,NA,"4
",NA,NA,"English
",NA,NA,NA,"56
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Milano, D (reprint author), INIBIOMA CONICET UNCo, Lab Fotobiol, Quintral 1250, RA-8400 San Carlos De Bariloche, Rio Negro, Argentina.
",NA,NA,"1386-2588
","AQUATIC ECOLOGY
",NA,NA,"11
","Predator-induced reaction patterns of landlocked Galaxias maculatus to
visual and chemical cues
","WOS:000285339300008
","1.0
","44
","Ecology; Limnology; Marine & Freshwater Biology
","11
",7
"./data/WOS2018/A.txt",NA,"Eterovick, Paula C.
Lazarotti, Isabela
Franco, Bruna P.
Dias, Camila J.
","Eterovick, PC
Lazarotti, I
Franco, BP
Dias, CJ
","879
","[Eterovick, Paula C.; Lazarotti, Isabela; Franco, Bruna P.; Dias, Camila J.] Pontificia Univ Catolica Minas Gerais, Programa Pos Grad Zool Vertebrados, BR-30535610 Belo Horizonte, MG, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1442-9993.2009.02094.x
",NA,"eterovick@yahoo.com
","887
","Clarivate Analytics Web of Science
","Fundo de Incentivo a Pesquisa (FIP) of the Pontificia Universidade
Catolica de Minas Gerais (PUC-Minas); Fundacao de Amparo a Pesquisa do
Estado de Minas Gerais (Fapemig) [CRA 405/03]; CNPq [305889/2007-9]
","We are grateful to M. Martins, V. B. Oliveira, A. S. Castro, C. A. N.
Ventura, F. S. F. Leite, F. F. R. de Oliveira, I. M. Barata, C. R.
Rievers, L. G. Afonso, M. Wachlevski, K. Kopp and P. H. C. de Souza for
help during field work, to E. R. Wild for revision of the English, to M.
Martins and P. Burrowes for helpful suggestions in the manuscript, to
the Instituto Nacional de Florestas (IEF) for permit and logistics to
work at the PE Serra do Brigadeiro, to the Instituto Brasileiro do Meio
Ambiente e dos Recursos Naturais Renovaveis (Ibama) for collecting
permits (128/2004, 046/05, 288/2005), and to the Fundo de Incentivo a
Pesquisa (FIP) of the Pontificia Universidade Catolica de Minas Gerais
(PUC-Minas) and Fundacao de Amparo a Pesquisa do Estado de Minas Gerais
(Fapemig CRA 405/03) for financial support. A Research Productivity
grant (305889/2007-9) was provided to PCE by CNPq.
",NA,NA,NA,"8
",NA,NA,"English
",NA,NA,NA,"45
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","Eterovick,Paula/C-4909-2013;Habe,Neusa/D-6316-2011",NA,NA,NA,"Eterovick, PC (reprint author), Pontificia Univ Catolica Minas Gerais, Programa Pos Grad Zool Vertebrados, BR-30535610 Belo Horizonte, MG, Brazil.
",NA,NA,"1442-9985
","AUSTRAL ECOLOGY
",NA,NA,"8
","Seasonal variation of tadpole spatial niches in permanent streams: The
roles of predation risk and microhabitat availability
","WOS:000284643700005
","1.0
","35
","Ecology
","8
",8
"./data/WOS2018/A.txt",NA,"Victoria Vaieretti, Maria
Cingolani, Ana M.
Perez Harguindeguy, Natalia
Gurvich, Diego E.
Cabido, Marcelo
","Vaieretti, MV
Cingolani, AM
Harguindeguy, NP
Gurvich, DE
Cabido, M
","935
","[Victoria Vaieretti, Maria; Cingolani, Ana M.; Perez Harguindeguy, Natalia; Gurvich, Diego E.; Cabido, Marcelo] Univ Nacl Cordoba, Inst Multidisciplinario Biol Vegetal, CONICET, RA-5000 Cordoba, Argentina.
[Cingolani, Ana M.; Perez Harguindeguy, Natalia; Gurvich, Diego E.; Cabido, Marcelo] Univ Nacl Cordoba, Fac Ciencias Exactas Fis & Nat, RA-5000 Cordoba, Argentina.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1442-9993.2009.02105.x
",NA,"vvaieretti@imbiv.unc.edu.ar
","943
","Clarivate Analytics Web of Science
","CONICET [6196/05]; Ministerio de Ciencia y Tecnica de la Provincia de
Cordoba, Argentina; FONCYT [PICT 25712]; IAI CRN II
","Financial support for this work was provided by CONICET (6196/05),
Ministerio de Ciencia y Tecnica de la Provincia de Cordoba, Argentina,
FONCYT PICT 25712 and IAI CRN II 2005. We thank our working team for
their assistance in the field and laboratory work, and to Daniel Renison
for helping with the English version. We are grateful to the associate
editor and three anonymous referees for critical comments and helpful
suggestions which significantly improved this paper.
",NA,NA,NA,"8
",NA,NA,"English
",NA,NA,NA,"60
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Vaieretti, MV (reprint author), Univ Nacl Cordoba, Inst Multidisciplinario Biol Vegetal, CONICET, CC 495, RA-5000 Cordoba, Argentina.
",NA,NA,"1442-9985
","AUSTRAL ECOLOGY
",NA,NA,"11
","Does decomposition of standard materials differ among grassland patches
maintained by livestock?
","WOS:000284643700011
","1.0
","35
","Ecology
","15
",9
"./data/WOS2018/A.txt",NA,"Galluzzi, Gea
Eyzaguirre, Pablo
Negri, Valeria
","Galluzzi, G
Eyzaguirre, P
Negri, V
","3635
","[Galluzzi, Gea] CIAT, Biovers Int, Off Amer, Cali, Colombia.
[Eyzaguirre, Pablo] Biovers Int, I-00057 Rome, Italy.
[Negri, Valeria] Univ Perugia, Dept Appl Biol, I-06121 Perugia, Italy.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-010-9919-5
",NA,"g.galluzzi@cgiar.org
","3654
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"13
",NA,NA,"English
",NA,NA,NA,"111
",NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","negri,valeria/G-5598-2013",NA,"Negri,Valeria/0000-0003-2941-121X ",NA,"Galluzzi, G (reprint author), CIAT, Biovers Int, Off Amer, Km 17 Recta Cali Palmira, Cali, Colombia.
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"92
","Home gardens: neglected hotspots of agro-biodiversity and cultural
diversity
","WOS:000284063100002
","1.0
","19
","Biodiversity Conservation; Ecology; Environmental Sciences
","102
",10
