"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2018/G.txt",NA,"Chay-Hernandez, David A.
Delfin-Gonzalez, Hugo
Parra-Tabla, Victor
","Chay-Hernandez, DA
Delfin-Gonzalez, H
Parra-Tabla, V
","1286
","Univ Autonoma Yucatan, Dept Zool, Merida, Yucatan, Mexico.
Univ Autonoma Yucatan, Dept Ecol, Merida, Yucatan, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1603/0046-225X(2006)35[1286:IHCDIA]2.0.CO;2
",NA,"gdelfin@tunku.uady.mx
","1297
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"5
",NA,NA,"English
",NA,NA,NA,"90
",NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2006
","Parra-Tabla,Victor/H-7320-2015",NA,"DELFIN-GONZALEZ,HUGO/0000-0003-2408-5128;Parra-Tabla, Victor/0000-0001-5920-0881 ",NA,"Delfin-Gonzalez, H (reprint author), Univ Autonoma Yucatan, Dept Zool, Carretera Merida Xmatkuil Lm 15-5, Merida, Yucatan, Mexico.
",NA,NA,"0046-225X
","ENVIRONMENTAL ENTOMOLOGY
",NA,NA,"9
","Ichneumonoidea (Hymenoptera) community diversity in an agricultural
environment in the state of Yucatan, Mexico
","WOS:000241170600019
","1.0
","35
","Entomology
","10
",1
"./data/WOS2018/G.txt",NA,"Kuplich, Tatiana M.
","Kuplich, TM
","1
","INPE, BR-12227010 Sao Jose Dos Campos, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2006.05.066
",NA,"tmk@dsr.inpe.br
","9
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1-3
",NA,NA,"English
",NA,NA,NA,"36
",NA,"OCT 1
",NA,NA,NA,NA,"J
",NA,"2006
","Kuplich,Tatiana/C-6429-2013",NA,NA,NA,"Kuplich, TM (reprint author), INPE, Av Astronautas 1758, BR-12227010 Sao Jose Dos Campos, Brazil.
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"32
","Classifying regenerating forest stages in Amazonia using remotely sensed
images and a neural network
","WOS:000241292000001
","1.0
","234
","Forestry
","36
",2
"./data/WOS2018/G.txt",NA,"de Castilho, Carolina V.
Magnusson, William E.
de Araujo, R. Nazare O.
Luizao, Regina C. C.
Lima, Albertina P.
Higuchi, Niro
","de Castilho, CV
Magnusson, WE
de Araujo, RNO
Luizao, RCC
Lima, AP
Higuchi, N
","85
","Inst Nacl Amazonia, BR-69011907 Manaus, Amazonas, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2006.06.024
",NA,"carolina@inpa.gov.br
","96
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1-3
",NA,NA,"English
",NA,NA,NA,"60
",NA,"OCT 1
",NA,NA,NA,NA,"J
",NA,"2006
","Magnusson,William/J-9408-2014",NA,NA,NA,"de Castilho, CV (reprint author), Inst Nacl Amazonia, Caixa Postal 478, BR-69011907 Manaus, Amazonas, Brazil.
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"110
","Variation in aboveground tree live biomass in a central Amazonian
Forest: Effects of soil and topography
","WOS:000241292000009
","1.0
","234
","Forestry
","119
",3
"./data/WOS2018/G.txt",NA,"Dezzeo, Nelda
Chacon, Noemi
","Dezzeo, N
Chacon, N
","218
","Inst Venezolano Invest Cient, Ctr Ecol, Caracas 1020A, Venezuela.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2006.07.003
",NA,"ndzzeo@oikos.ivic.ve
","226
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1-3
",NA,NA,"English
",NA,NA,NA,"47
",NA,"OCT 1
",NA,NA,NA,NA,"J
",NA,"2006
",NA,NA,NA,NA,"Dezzeo, N (reprint author), Inst Venezolano Invest Cient, Ctr Ecol, Apartado 21-827, Caracas 1020A, Venezuela.
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"38
","Nutrient fluxes in incident rainfall, throughfall, and stemflow in
adjacent primary and secondary forests of the Gran Sabana, southern
Venezuela
","WOS:000241292000021
","1.0
","234
","Forestry
","44
",4
"./data/WOS2018/G.txt",NA,"Sautu, Adriana
Baskin, Jerry M.
Baskin, Carol C.
Condit, Richard
","Sautu, A
Baskin, JM
Baskin, CC
Condit, R
","245
","Univ Kentucky, Dept Biol, Lexington, KY 40506 USA.
Smithsonian Trop Res Inst, Panama City 340020948, Panama.
Univ Kentucky, Dept Plant & Soil Sci, Lexington, KY 40546 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2006.07.006
",NA,"SAUTUA@si.edu
jmbask0@uky.edu
ccbask0@uky.edu
condit@ctfs.si.edu
","263
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1-3
",NA,NA,"English
",NA,NA,NA,"68
",NA,"OCT 1
",NA,NA,NA,NA,"J
",NA,"2006
",NA,NA,NA,NA,"Baskin, JM (reprint author), Univ Kentucky, Dept Biol, Lexington, KY 40506 USA.
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"58
","Studies on the seed biology of 100 native species of trees in a seasonal
moist tropical forest, Panama, Central America
","WOS:000241292000024
","1.0
","234
","Forestry
","69
",5
"./data/WOS2018/G.txt",NA,"Campos C, Adolfo
","Campos, A
","305
","Inst Ecol, Xalapa 91000, Veracruz, Mexico.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2006.07.012
",NA,"camposad@ecologia.edu.mx
","312
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"1-3
",NA,NA,"English
",NA,NA,NA,"54
",NA,"OCT 1
",NA,NA,NA,NA,"J
",NA,"2006
","CamposC.,Adolfo/F-1805-2018",NA,NA,NA,"Campos, A (reprint author), Inst Ecol, AC Apartado Postal 63, Xalapa 91000, Veracruz, Mexico.
",NA,NA,"0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"14
","Response of soil surface CO2-C flux to land use changes in a tropical
cloud forest (Mexico)
","WOS:000241292000029
","1.0
","234
","Forestry
","18
",6
"./data/WOS2018/G.txt",NA,"Collins, Scott L.
Bettencourt, Luis M. A.
Hagberg, Aric
Brown, Renee F.
Moore, Douglas I.
Bonito, Greg
Delin, Kevin A.
Jackson, Shannon P.
Johnson, David W.
Burleigh, Scott C.
Woodrow, Richard R.
McAuley, J. Michael
","Collins, SL
Bettencourt, LMA
Hagberg, A
Brown, RF
Moore, DI
Bonito, G
Delin, KA
Jackson, SP
Johnson, DW
Burleigh, SC
Woodrow, RR
McAuley, JM
","402
","Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
Los Alamos Natl Lab, Div Theoret, Los Alamos, NM 87545 USA.
NASA, Jet Propuls Lab, Pasadena, CA 91109 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/1540-9295(2006)4[402:NOIESU]2.0.CO;2
",NA,"scollins@sevilleta.unm.edu
","407
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"8
",NA,NA,"English
",NA,NA,NA,"21
",NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2006
","Collins,Scott/P-7742-2014",NA,"Collins,Scott/0000-0002-0193-2892;Brown,ReneeF./0000-0002-4986-7663 ",NA,"Collins, SL (reprint author), Univ New Mexico, Dept Biol, Albuquerque, NM 87131 USA.
",NA,NA,"1540-9295
","FRONTIERS IN ECOLOGY AND THE ENVIRONMENT
",NA,NA,"51
","New opportunities in ecological sensing using wireless sensor networks
","WOS:000240997000016
","1.0
","4
","Ecology; Environmental Sciences
","52
",7
"./data/WOS2018/G.txt",NA,"Sabat, P.
Maldonado, K.
Canals, M.
Martinez Del Rio, C.
","Sabat, P
Maldonado, K
Canals, M
Del Rio, CM
","799
","Univ Chile, Dept Ciencias Ecol, Fac Ciencias, Santiago 653, Chile.
Pontificia Univ Catolica Chile, Fac Ciencias Biol, Ctr Adv Studies Ecol & Biodivers, Santiago, Chile.
Univ Wyoming, Dept Zool & Physiol, Laramie, WY 82071 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2435.2006.01176.x
",NA,"psabat@uchile.cl
","805
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"5
",NA,NA,"English
",NA,NA,NA,"41
",NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2006
","Sabat,Pablo/E-8829-2012",NA,NA,NA,"Sabat, P (reprint author), Univ Chile, Dept Ciencias Ecol, Fac Ciencias, Santiago 653, Chile.
",NA,NA,"0269-8463
","FUNCTIONAL ECOLOGY
",NA,NA,"21
","Osmoregulation and adaptive radiation in the ovenbird genus Cinclodes
(Passeriformes : Furnariidae)
","WOS:000240288900007
","1.0
","20
","Ecology
","21
",8
"./data/WOS2018/G.txt",NA,"Pearson, Richard G.
Thuiller, Wilfried
Araujo, Miguel B.
Martinez-Meyer, Enrique
Brotons, Lluis
McClean, Colin
Miles, Lera
Segurado, Pedro
Dawson, Terence P.
Lees, David C.
","Pearson, RG
Thuiller, W
Araujo, MB
Martinez-Meyer, E
Brotons, L
McClean, C
Miles, L
Segurado, P
Dawson, TP
Lees, DC
","1704
","Amer Museum Nat Hist, Dept Herpetol, New York, NY 10024 USA.
Amer Museum Nat Hist, Ctr Biodivers & Conservat, New York, NY 10024 USA.
CNRS, UMR 5553, Lab Ecol Alpine, Grenoble 9, France.
Univ Oxford, Biodivers Res Grp, Ctr Environm, Oxford OX1 2JD, England.
Nat Hist Museum, Biogeog & Conservat Lab, London SW7 5BD, England.
Univ Nacl Autonoma Mexico, Inst Biol, Mexico City 04510, DF, Mexico.
Ctr Tecnol Forestal Catalunya, Catalunya, Spain.
Univ York, Dept Environm, York, N Yorkshire, England.
UNEP World Conservat Monitoring Ctr, Cambridge, England.
Univ Evora, Unidade Macroecol & Conservacao, Evora, Portugal.
Univ Edinburgh, Ctr Study Environm Change & Sustainabil, Edinburgh, Midlothian, Scotland.
Nat Hist Museum, Dept Entomol, London SW7 5BD, England.
",NA,NA,"Riederalp, SWITZERLAND
",NA,"Workshop on Generalized Regression Analyses and Spatial Predictions
","AUG, 2004
",NA,"10.1111/j.1365-2699.2006.01460.x
",NA,"pearson@amnh.org
","1711
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"75
",NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2006
","Martinez-Meyer,Enrique/B-1464-2008;Miles,Lera/C-7334-2009;THUILLER, Wilfried/G-3283-2010;publicationpage,cmec/B-4405-2017;Segurado, Pedro/A-1145-2011;Dawson,Terence/E-4724-2011;publist, CMEC/C-3010-2012;Brotons,Lluis/D-1570-2009;Araujo,Miguel/B-6117-2008",NA,"Miles,Lera/0000-0003-0377-5904;THUILLER,Wilfried/0000-0002-5388-5274;Dawson,Terence/0000-0002-4314-1378;Brotons,Lluis/0000-0002-4826-4457;Araujo,Miguel/0000-0002-5107-7265;Martinez-Meyer, Enrique/0000-0003-1184-9264;Segurado,Pedro/0000-0002-5917-7893 ",NA,"Pearson, RG (reprint author), Amer Museum Nat Hist, Dept Herpetol, Cent Pk W 79th St, New York, NY 10024 USA.
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,"451
","Model-based uncertainty in species range prediction
","WOS:000240367800003
","1.0
","33
","Ecology; Geography, Physical
","469
",9
"./data/WOS2018/G.txt",NA,"Martinez-Meyer, E.
Peterson, A. T.
","Martinez-Meyer, E
Peterson, AT
","1779
","Univ Nacl Autonoma Mexico, Inst Biol, Mexico City 04510, DF, Mexico.
Univ Kansas, Nat Hist Museum, Lawrence, KS 66045 USA.
Univ Kansas, Biodivers Res Ctr, Lawrence, KS 66045 USA.
",NA,NA,"Riederalp, SWITZERLAND
",NA,"Workshop on Generalized Regression Analyses and Spatial Predictions
","AUG, 2004
",NA,"10.1111/j.1365-2699.2006.01612.x
",NA,"emm@ibiologia.unam.mx
","1789
","Clarivate Analytics Web of Science
",NA,NA,NA,NA,NA,"10
",NA,NA,"English
",NA,NA,NA,"63
",NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2006
","Peterson,A.Townsend/I-5697-2013;Martinez-Meyer,Enrique/B-1464-2008",NA,"Peterson,A.Townsend/0000-0003-0243-2379;Martinez-Meyer, Enrique/0000-0003-1184-9264 ",NA,"Martinez-Meyer, E (reprint author), Univ Nacl Autonoma Mexico, Inst Biol, Mexico City 04510, DF, Mexico.
",NA,NA,"0305-0270
","JOURNAL OF BIOGEOGRAPHY
",NA,NA,"124
","Conservatism of ecological niche characteristics in North American plant
species over the Pleistocene-to-Recent transition
","WOS:000240367800008
","1.0
","33
","Ecology; Geography, Physical
","130
",10
