"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2011/Nicaragua.txt",NA,"Fraser, K. C.
Diamond, A. W.
Chavarria, L.
","Fraser, KC
Diamond, AW
Chavarria, L
","645
","[Fraser, KC; Diamond, AW] Univ New Brunswick, Dept Biol, Fredericton, NB E3B 5A3, Canada.
[Chavarria, L] Finca & Reserva Silvestre Privada Nebliselva El J, Managua, Nicaragua.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0266467410000404
",NA,"fraserkev@gmail.com
","648
","ISI Export Format
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NOV
",NA,NA,"Part 6
",NA,"J
",NA,"2010
",NA,NA,NA,NA,"Fraser, KC (reprint author), Univ New Brunswick, Dept Biol, POB 4400, Fredericton, NB E3B 5A3, Canada
",NA,NA,"0266-4674
","JOURNAL OF TROPICAL ECOLOGY
",NA,NA,"0
","Evidence of altitudinal moult-migration in a Central American
hummingbird, Amazilia cyanura
","WOS:000283785200009
","1.0
","26
",NA,"0
",1
"./data/WOS2011/Nicaragua.txt",NA,"Morales, Salvadora
Jenner, Nicky
","Morales, S
Jenner, N
","477
","[Morales, S] Fauna & Flora Int, Managua, Nicaragua.
[Jenner, N] Fauna & Flora Int, Cambridge CB1 2JD, England.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"nicky.jenner@fauna-flora.org
","477
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Morales, S (reprint author), Fauna & Flora Int, Managua, Nicaragua
",NA,NA,"0030-6053
","ORYX
",NA,NA,"0
","Global importance of Nicaraguan freshwater island recognized by UNESCO
","WOS:000284038500002
","1.0
","44
",NA,"0
",2
"./data/WOS2011/Nicaragua.txt",NA,"Gaos, Alexander R.
Abreu-Grobois, F. A.
Alfaro-Shigueto, J.
Amorocho, D.
Arauz, R.
Baquero, A.
Briseno, R.
Chacon, D.
Duenas, C.
Hasbun, C.
Liles, M.
Mariona, G.
Muccio, C.
Munoz, J. P.
Nichols, W. J.
Pena, M.
Seminoff, J. A.
Vasquez, M.
Urteaga, J.
Wallace, B.
Yanez, I. L.
Zarate, P.
","Gaos, AR
Abreu-Grobois, FA
Alfaro-Shigueto, J
Amorocho, D
Arauz, R
Baquero, A
Briseno, R
Chacon, D
Duenas, C
Hasbun, C
Liles, M
Mariona, G
Muccio, C
Munoz, JP
Nichols, WJ
Pena, M
Seminoff, JA
Vasquez, M
Urteaga, J
Wallace, B
Yanez, IL
Zarate, P
","595
","[Gaos, AR; Yanez, IL] Ocean Fdn, Washington, DC USA.
[Gaos, AR] San Diego State Univ, Dept Biol, San Diego, CA 92102 USA.
[Abreu-Grobois, FA; Briseno, R] UNAM, Lab Genet & Banco Informac Tortugas Marinas, Inst Ciencias Mar & Limnol, Mazatlan, Mexico.
[Alfaro-Shigueto, J] ProDelphinus, Lima, Peru.
[Alfaro-Shigueto, J] Univ Exeter, Exeter, Devon, England.
[Amorocho, D] Ctr Invest El Manejo Ambiental & El Desarrollo, Cali, Colombia.
[Arauz, R] Programa Restaurac Tortugas Marinas, San Jose, Costa Rica.
[Baquero, A; Munoz, JP; Pena, M] Fdn Equilibrio Azul, Quito, Ecuador.
[Baquero, A] Univ San Francisco Quito, Quito, Ecuador.
[Chacon, D] WIDECAST Latin Amer, San Jose, Costa Rica.
[Duenas, C] Minist Medio Ambiente & Recursos Nat, San Salvador, El Salvador.
[Hasbun, C] USAID, Santa Elena, La Libertad, El Salvador.
[Liles, M; Mariona, G] Fdn Zool El Salvador, San Salvador, El Salvador.
[Muccio, C] Asociac Rescate & Conservac Vida Silvestre, San Lucas Sacatepequez, Guatemala.
[Nichols, WJ] Calif Acad Sci, San Francisco, CA 94118 USA.
[Seminoff, JA] Natl Ocean & Atmospher Adm, San Diego, CA USA.
[Vasquez, M] Univ El Salvador, Inst Ciencias Mar & Limnol, San Salvador, El Salvador.
[Urteaga, J] Fauna & Flora Int, Managua, Nicaragua.
[Wallace, B] Conservat Int, Global Marine Div, Arlington, TX USA.
[Yanez, IL] Grp Tortuguero Californias AC, La Paz, Mexico.
[Zarate, P] Univ Florida, Archie Carr Ctr Sea Turtle Res, Gainesville, FL USA.
[Zarate, P] Univ Florida, Dept Biol, Gainesville, FL USA.
[Zarate, P] Charles Darwin Fdn, Santa Cruz Isl, Galapagos Isl, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605310000773
",NA,NA,"601
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Gaos, AR (reprint author), Ocean Fdn, Washington, DC USA
",NA,NA,"0030-6053
","ORYX
",NA,NA,"1
","Signs of hope in the eastern Pacific: international collaboration
reveals encouraging status for a severely depleted population of
hawksbill turtles Eretmochelys imbricata
","WOS:000284038500027
","1.0
","44
",NA,"2
",3
"./data/WOS2011/Nicaragua.txt",NA,"Gaos, Alexander
Urteaga, Jose
","Gaos, A
Urteaga, J
","321
","[Gaos, A] Eastern Pacific Hawksbill Initiat, San Diego, CA USA.
[Urteaga, J] Fauna & Flora Int, Managua, Nicaragua.
",NA,NA,NA,NA,NA,NA,NA,NA,NA,"info@hawksbill.org
","321
","ISI Export Format
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Gaos, A (reprint author), Eastern Pacific Hawksbill Initiat, San Diego, CA USA
",NA,NA,"0030-6053
","ORYX
",NA,NA,"0
","New conservation project for hawksbill turtles in Estero Padre Ramos
Natural Reserve, Nicaragua
","WOS:000281461600002
","1.0
","44
",NA,"0
",4
"./data/WOS2011/Nicaragua.txt",NA,"Tarrason, David
Urrutia, Josue T.
Ravera, Federica
Herrera, Ertilia
Andres, Pilar
Maria Espelta, Josep
","Tarrason, D
Urrutia, JT
Ravera, F
Herrera, E
Andres, P
Espelta, JM
","813
","[Tarrason, D; Andres, P; Espelta, JM] Autonomous Univ Barcelona, CREAF Ctr Ecol Res & Forestry Applicat, Bellaterra 08193, Catalonia, Spain.
[Urrutia, JT; Herrera, E] UNAN, FAREM, Esteli, Nicaragua.
[Ravera, F] Autonomous Univ Barcelona, ICTA Inst Environm Sci & Technol, Bellaterra 08193, Catalonia, Spain.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-009-9736-x
",NA,"d.tarrason@creaf.uab.es
","827
","ISI Export Format
",NA,NA,NA,NA,NA,"3
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Tarrason, D (reprint author), Autonomous Univ Barcelona, CREAF Ctr Ecol Res & Forestry Applicat, Bellaterra 08193, Catalonia, Spain
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"2
","Conservation status of tropical dry forest remnants in Nicaragua: Do
ecological indicators and social perception tally?
","WOS:000274330800013
","1.0
","19
",NA,"2
",5
"./data/WOS2011/Nicaragua.txt",NA,"Gonzalez-Garcia, Alberto
Belliure, Josabel
Gomez-Sal, Antonio
Davilla, Pedrarias
","Gonzalez-Garcia, A
Belliure, J
Gomez-Sal, A
Davilla, P
","1909
","[Gonzalez-Garcia, A; Belliure, J; Gomez-Sal, A] Univ Alcala De Henares, Dept Ecol, Madrid 28871, Spain.
[Davilla, P] UNAN Leon, Dept Biol, Leon, Nicaragua.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-008-9564-4
",NA,"alberto.gonzalez@uah.es
","1920
","ISI Export Format
",NA,NA,NA,NA,NA,"7
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2009
",NA,NA,NA,NA,"Gonzalez-Garcia, A (reprint author), Univ Alcala De Henares, Dept Ecol, Madrid 28871, Spain
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"6
","The role of urban greenspaces in fauna conservation: the case of the
iguana Ctenosaura similis in the 'patios' of Leon city, Nicaragua
","WOS:000266983000011
","1.0
","18
",NA,"6
",6
"./data/WOS2011/Nicaragua.txt",NA,"Chazdon, Robin L.
Harvey, Celia A.
Komar, Oliver
Griffith, Daniel M.
Ferguson, Bruce G.
Martinez-Ramos, Miguel
Morales, Helda
Nigh, Ronald
Soto-Pinto, Lorena
van Breugel, Michiel
Philpott, Stacy M.
","Chazdon, RL
Harvey, CA
Komar, O
Griffith, DM
Ferguson, BG
Martinez-Ramos, M
Morales, H
Nigh, R
Soto-Pinto, L
van Breugel, M
Philpott, SM
","142
","[Chazdon, RL] Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA.
[Harvey, CA] Conservat Int, Arlington, VA 22202 USA.
[Komar, O] SalvaNATURA, Programa Ciencias Conservac, San Salvador, El Salvador.
[Griffith, DM] Biodivers BOSAWAS Biosphere Reserve, Managua, Nicaragua.
[Ferguson, BG; Morales, H; Soto-Pinto, L] Colegio Frontera Sur, Dept Agroecol, San Cristobal de las Casa, Chiapas, Mexico.
[Martinez-Ramos, M] Univ Nacl Autonoma Mexico, Ctr Invest Ecosistemas, Morelia 58089, Michoacan, Mexico.
[Nigh, R] Ctr Invest & Estudios Super Antropol Social, San Cristobal de las Casa, Chiapas, Mexico.
[van Breugel, M] Smithsonian Trop Forest Res Inst, Ctr Trop Forest Sci, Unit 0948, APO, AA 34002 USA.
[Philpott, SM] Univ Toledo, Dept Environm Sci, Toledo, OH 43606 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1744-7429.2008.00471.x
",NA,"Chazdon@uconn.edu
","153
","ISI Export Format
",NA,NA,NA,NA,NA,"2
",NA,NA,NA,NA,NA,NA,NA,NA,"MAR
",NA,NA,NA,NA,"J
",NA,"2009
","F-2330-2011",NA,NA,NA,"Chazdon, RL (reprint author), Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA
",NA,NA,"0006-3606
","BIOTROPICA
",NA,NA,"45
","Beyond Reserves: A Research Agenda for Conserving Biodiversity in
Human-modified Tropical Landscapes
","WOS:000263747000002
","1.0
","41
",NA,"46
",7
"./data/WOS2011/Nicaragua.txt",NA,"Philpott, Stacy M.
Arendt, Wayne J.
Armbrecht, Inge
Bichier, Peter
Diestch, Thomas V.
Gordon, Caleb
Greenberg, Russell
Perfecto, Ivette
Reynoso-Santos, Roberto
Soto-Pinto, Lorena
Tejeda-Cruz, Cesar
Williams-Linera, Guadalupe
Valenzuela, Jorge
Zolotoff, Jost Manuel
","Philpott, SM
Arendt, WJ
Armbrecht, I
Bichier, P
Diestch, TV
Gordon, C
Greenberg, R
Perfecto, I
Reynoso-Santos, R
Soto-Pinto, L
Tejeda-Cruz, C
Williams-Linera, G
Valenzuela, J
Zolotoff, JM
","1093
","[Philpott, SM; Bichier, P; Greenberg, R] Smithsonian Migratory Bird Ctr, Washington, DC 20013 USA.
[Arendt, WJ] US Forest Serv, USDA, Int Inst Trop Forestry, San Juan, PR 00773 USA.
[Armbrecht, I] Univ Valle, Dept Biol, Cali 25360, Colombia.
[Diestch, TV] Univ Calif Los Angeles, Ctr Trop Res, Los Angeles, CA 90095 USA.
[Gordon, C] Lake Forest Coll, Dept Biol, Lake Forest, IL 60045 USA.
[Perfecto, I] Univ Michigan, Sch Nat Resources & Environm, Ann Arbor, MI 48109 USA.
[Reynoso-Santos, R] Inst Nacl Invest Forestales Agr & Pecuarias Pacif, Ocozocoautla 29140, Chiapas, Mexico.
[Soto-Pinto, L] Colegio Frontera Sur, San Cristobal de las Casa 29200, Chiapas, Mexico.
[Tejeda-Cruz, C; Williams-Linera, G] Inst Ecol, Xalapa 91070, Veracruz, Mexico.
[Zolotoff, JM] Fdn Cocibolca, Managua, Nicaragua.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2008.01029.x
",NA,"stacy.philpott@utoledo.edu
","1105
","ISI Export Format
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2008
","F-2330-2011",NA,NA,NA,"Philpott, SM (reprint author), Univ Toledo, Dept Environm Sci, 2801 W Bancroft St, Toledo, OH 43606 USA
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,"39
","Biodiversity Loss in Latin American Coffee Landscapes: Review of the
Evidence on Ants, Birds, and Trees
","WOS:000260252000005
","1.0
","22
",NA,"38
",8
"./data/WOS2011/Nicaragua.txt",NA,"Harvey, Celia A.
Komar, Oliver
Chazdon, Robin
Ferguson, Bruce G.
Finegan, Bryan
Griffith, Daniel M.
Martinez-Ramos, Miguel
Morales, Helda
Nigh, Ronald
Soto-Pinto, Lorena
Van Breugel, Michiel
Wishnie, Mark
","Harvey, CA
Komar, O
Chazdon, R
Ferguson, BG
Finegan, B
Griffith, DM
Martinez-Ramos, M
Morales, H
Nigh, R
Soto-Pinto, L
Van Breugel, M
Wishnie, M
","8
","[Harvey, CA] CATIE, Dept Agr & Agroforestry, Turrialba, Costa Rica.
[Komar, O] SalvaNATURA, Program Ciencias Conservac, San Salvador, El Salvador.
[Chazdon, R] Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06268 USA.
[Ferguson, BG] El Colegio Frontera Sur, Dept Agroecol, Chiapas, Mexico.
[Finegan, B] CATIE, Dept Nat Resources & Environm, Turrialba, Costa Rica.
[Griffith, DM] Biodivers BOSAWAS Biosphere Reserve, Managua, Nicaragua.
[Martinez-Ramos, M] Univ Nacl Autonoma Mexico, Ctr Invest & Ecosistemas, Morelia 58089, Michoacan, Mexico.
[Nigh, R] Ctr Invest, Chiapas, Mexico.
[Nigh, R] Estudios Super & Antropol Social, Chiapas, Mexico.
[Van Breugel, M] Univ Wageningen & Res Ctr, Ctr Ecosyst Studies, NL-6700 AA Wageningen, Netherlands.
[Wishnie, M] Equator Environm LLC, New York, NY 10003 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1523-1739.2007.00863.x
",NA,"c.harvey@conservation.org
","15
","ISI Export Format
",NA,NA,NA,NA,NA,"1
",NA,NA,NA,NA,NA,NA,NA,NA,"FEB
",NA,NA,NA,NA,"J
",NA,"2008
","F-6200-2010",NA,NA,NA,"Harvey, CA (reprint author), Conservat Int, Protected Areas & Conservat Corridors, 2011 Crystal Dr,Suite 500, Arlington, VA 22202 USA
",NA,NA,"0888-8892
","CONSERVATION BIOLOGY
",NA,NA,"46
","Integrating agricultural landscapes with biodiversity conservation in
the Mesoamerican hotspot
","WOS:000252895700003
","1.0
","22
",NA,"48
",9
"./data/WOS2011/Nicaragua.txt",NA,"King, David I.
Hernandez-Mayorga, Martin D.
Trubey, Richard
Raudales, Raul
Rappole, John H.
","King, DI
Hernandez-Mayorga, MD
Trubey, R
Raudales, R
Rappole, JH
","1299
","Univ Massachusetts, US Forest Serv, USDA, NE Res Stn, Amherst, MA 01003 USA.
Cooperat CoopeSiuna, Ecologo, Martin Domingo Mayorga, Siuna, Nicaragua.
Mesoamer Dev Inst, Lowell, MA 01851 USA.
Smithsonian Conservat & Res Ctr, Front Royal, VA 22630 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s10531-006-9068-z
",NA,"dking@fs.fed.us
","1320
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"APR
",NA,NA,NA,NA,"J
",NA,"2007
",NA,NA,NA,NA,"King, DI (reprint author), Univ Massachusetts, US Forest Serv, USDA, NE Res Stn, Amherst, MA 01003 USA
",NA,NA,"0960-3115
","BIODIVERSITY AND CONSERVATION
",NA,NA,"3
","An evaluation of the contribution of cultivated allspice (Pimenta dioca)
to vertebrate biodiversity conservation in nicaragua
","WOS:000246103000031
","1.0
","16
",NA,"3
",10
