"filename","AB","AF","AU","BP","C1","CC","CH","CL","CR","CT","CY","DE","DI","DT","EM","EP","FN","FU","FX","GA","GE","ID","IS","J9","JI","LA","LT","MC","MI","NR","PA","PD","PG","PI","PN","PS","PT","PU","PY","RI","RID","OI","PM","RP","SC","SI","SN","SO","SU","TA","TC","TI","UT","VR","VL","WC","Z9","refID"
"./data/WOS2011/Costa Rica.txt",NA,"Reichert, Elisabeth
Johnson, M. Tracy
Chacon, Eduardo
Anderson, Robert S.
Wheeler, Terry A.
","Reichert, E
Johnson, MT
Chacon, E
Anderson, RS
Wheeler, TA
","1848
","[Reichert, E; Wheeler, TA] McGill Univ, Dept Nat Resource Sci, Ste Anne De Bellevue, PQ H9X 3V9, Canada.
[Johnson, MT] US Forest Serv, Inst Pacific Islands Forestry, USDA, Pacific SW Res Stn, Volcano, HI 96785 USA.
[Chacon, E] Univ Costa Rica, Escuela Biol, San Jose, Costa Rica.
[Anderson, RS] Canadian Museum Nat, Stn D, Ottawa, ON K1P 6P4, Canada.
",NA,NA,NA,NA,NA,NA,NA,"10.1603/EN10029
",NA,"terry.wheeler@mcgill.ca
","1857
","ISI Export Format
",NA,NA,NA,NA,NA,"6
",NA,NA,NA,NA,NA,NA,NA,NA,"DEC
",NA,NA,NA,NA,"J
",NA,"2010
","A-9466-2011",NA,NA,NA,"Wheeler, TA (reprint author), McGill Univ, Dept Nat Resource Sci, Macdonald Campus, Ste Anne De Bellevue, PQ H9X 3V9, Canada
",NA,NA,"0046-225X
","ENVIRONMENTAL ENTOMOLOGY
",NA,NA,"0
","Biology and Host Preferences of Cryptorhynchus melastomae (Coleoptera:
Curculionidae), a Possible Biocontrol Agent for Miconia calvescens
(Melastomataceae) in Hawaii
","WOS:000286125700018
","1.0
","39
",NA,"0
",1
"./data/WOS2011/Costa Rica.txt",NA,"DeClerck, Fabrice A. J.
Chazdon, Robin
Holl, Karen D.
Milder, Jeffrey C.
Finegan, Bryan
Martinez-Salinas, Alejandra
Imbach, Pablo
Canet, Lindsay
Ramos, Zayra
","DeClerck, FAJ
Chazdon, R
Holl, KD
Milder, JC
Finegan, B
Martinez-Salinas, A
Imbach, P
Canet, L
Ramos, Z
","2301
","[DeClerck, FAJ; Finegan, B; Martinez-Salinas, A; Imbach, P; Canet, L; Ramos, Z] CATIE 7170, Div Res & Dev, Turrialba 30501, Costa Rica.
[Chazdon, R] Univ Connecticut, Dept Ecol & Evolutionary Biol, Storrs, CT 06269 USA.
[Holl, KD] Univ Calif Santa Cruz, Dept Environm Studies, Santa Cruz, CA 95065 USA.
[Milder, JC] Cornell Univ, Dept Nat Resources, Ithaca, NY 14853 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.biocon.2010.03.026
",NA,"fdeclerck@catie.ac.cr
bfinegan@catie.ac.cr
amartinez@catie.ac.cr
pimbach@catie.ac.cr
lcanet@catie.ac.cr
zramos@catie.ac.cr
","2313
","ISI Export Format
",NA,NA,NA,NA,NA,"10
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"DeClerck, FAJ (reprint author), CATIE 7170, Div Res & Dev, Turrialba 30501, Costa Rica
",NA,NA,"0006-3207
","BIOLOGICAL CONSERVATION
",NA,NA,"2
","Biodiversity conservation in human-modified landscapes of Mesoamerica:
Past, present and future
","WOS:000282076800007
","1.0
","143
",NA,"3
",2
"./data/WOS2011/Costa Rica.txt",NA,"Chaverri, Gloriana
","Chaverri, G
","1619
","[Chaverri, G] Boston Univ, Dept Biol, Boston, MA 02215 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1007/s00265-010-0975-3
",NA,"gchaverri@upacificosur.org
","1630
","ISI Export Format
",NA,NA,NA,NA,NA,"10
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Chaverri, G (reprint author), 4646 Alamedas, Golfito 60701, Costa Rica
",NA,NA,"0340-5443
","BEHAVIORAL ECOLOGY AND SOCIOBIOLOGY
",NA,NA,"2
","Comparative social network analysis in a leaf-roosting bat
","WOS:000281897000011
","1.0
","64
",NA,"2
",3
"./data/WOS2011/Costa Rica.txt",NA,"Gaos, Alexander R.
Abreu-Grobois, F. A.
Alfaro-Shigueto, J.
Amorocho, D.
Arauz, R.
Baquero, A.
Briseno, R.
Chacon, D.
Duenas, C.
Hasbun, C.
Liles, M.
Mariona, G.
Muccio, C.
Munoz, J. P.
Nichols, W. J.
Pena, M.
Seminoff, J. A.
Vasquez, M.
Urteaga, J.
Wallace, B.
Yanez, I. L.
Zarate, P.
","Gaos, AR
Abreu-Grobois, FA
Alfaro-Shigueto, J
Amorocho, D
Arauz, R
Baquero, A
Briseno, R
Chacon, D
Duenas, C
Hasbun, C
Liles, M
Mariona, G
Muccio, C
Munoz, JP
Nichols, WJ
Pena, M
Seminoff, JA
Vasquez, M
Urteaga, J
Wallace, B
Yanez, IL
Zarate, P
","595
","[Gaos, AR; Yanez, IL] Ocean Fdn, Washington, DC USA.
[Gaos, AR] San Diego State Univ, Dept Biol, San Diego, CA 92102 USA.
[Abreu-Grobois, FA; Briseno, R] UNAM, Lab Genet & Banco Informac Tortugas Marinas, Inst Ciencias Mar & Limnol, Mazatlan, Mexico.
[Alfaro-Shigueto, J] ProDelphinus, Lima, Peru.
[Alfaro-Shigueto, J] Univ Exeter, Exeter, Devon, England.
[Amorocho, D] Ctr Invest El Manejo Ambiental & El Desarrollo, Cali, Colombia.
[Arauz, R] Programa Restaurac Tortugas Marinas, San Jose, Costa Rica.
[Baquero, A; Munoz, JP; Pena, M] Fdn Equilibrio Azul, Quito, Ecuador.
[Baquero, A] Univ San Francisco Quito, Quito, Ecuador.
[Chacon, D] WIDECAST Latin Amer, San Jose, Costa Rica.
[Duenas, C] Minist Medio Ambiente & Recursos Nat, San Salvador, El Salvador.
[Hasbun, C] USAID, Santa Elena, La Libertad, El Salvador.
[Liles, M; Mariona, G] Fdn Zool El Salvador, San Salvador, El Salvador.
[Muccio, C] Asociac Rescate & Conservac Vida Silvestre, San Lucas Sacatepequez, Guatemala.
[Nichols, WJ] Calif Acad Sci, San Francisco, CA 94118 USA.
[Seminoff, JA] Natl Ocean & Atmospher Adm, San Diego, CA USA.
[Vasquez, M] Univ El Salvador, Inst Ciencias Mar & Limnol, San Salvador, El Salvador.
[Urteaga, J] Fauna & Flora Int, Managua, Nicaragua.
[Wallace, B] Conservat Int, Global Marine Div, Arlington, TX USA.
[Yanez, IL] Grp Tortuguero Californias AC, La Paz, Mexico.
[Zarate, P] Univ Florida, Archie Carr Ctr Sea Turtle Res, Gainesville, FL USA.
[Zarate, P] Univ Florida, Dept Biol, Gainesville, FL USA.
[Zarate, P] Charles Darwin Fdn, Santa Cruz Isl, Galapagos Isl, Ecuador.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0030605310000773
",NA,NA,"601
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"OCT
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Gaos, AR (reprint author), Ocean Fdn, Washington, DC USA
",NA,NA,"0030-6053
","ORYX
",NA,NA,"1
","Signs of hope in the eastern Pacific: international collaboration
reveals encouraging status for a severely depleted population of
hawksbill turtles Eretmochelys imbricata
","WOS:000284038500027
","1.0
","44
",NA,"2
",4
"./data/WOS2011/Costa Rica.txt",NA,"Clay, Natalie A.
bauer, Monica
Solis, Manuel
Yanoviak, Stephen P.
","Clay, NA
Bauer, M
Solis, M
Yanoviak, SP
","417
","[Clay, NA] Colby Coll, Dept Biol, Waterville, ME 04901 USA.
[Bauer, M] Univ Calif San Diego, Div Biol Sci, La Jolla, CA 92093 USA.
[Solis, M] Inst Nacl Biodiversidad INBio, Dept Entomol, Santo Domingo, Heredia, Costa Rica.
[Yanoviak, SP] Univ Arkansas, Dept Biol, Little Rock, AR 72204 USA.
",NA,NA,NA,NA,NA,NA,NA,"10.1111/j.1365-2311.2010.01197.x
",NA,"naclay@ou.edu
","423
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"AUG
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Clay, NA (reprint author), Univ Oklahoma, Dept Zool, 730 Vleet Oval, Norman, OK 73019 USA
",NA,NA,"0307-6946
","ECOLOGICAL ENTOMOLOGY
",NA,NA,"0
","Arboreal substrates influence foraging in tropical ants
","WOS:000279440900002
","1.0
","35
",NA,"0
",5
"./data/WOS2011/Costa Rica.txt",NA,"Cole, R. J.
Holl, K. D.
Zahawi, R. A.
","Cole, RJ
Holl, KD
Zahawi, RA
","1255
","[Cole, RJ; Holl, KD] Univ Calif Santa Cruz, Dept Environm Studies, Santa Cruz, CA 95064 USA.
[Zahawi, RA] Org Trop Studies, Las Cruces Biol Stn, San Vito, Costa Rica.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/09-0714.1
",NA,"cole.rebeccaj@gmail.com
","1269
","ISI Export Format
",NA,NA,NA,NA,NA,"5
",NA,NA,NA,NA,NA,NA,NA,NA,"JUL
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Cole, RJ (reprint author), Univ Calif Santa Cruz, Dept Environm Studies, Santa Cruz, CA 95064 USA
",NA,NA,"1051-0761
","ECOLOGICAL APPLICATIONS
",NA,NA,"5
","Seed rain under tree islands planted to restore degraded lands in a
tropical agricultural landscape
","WOS:000279047400006
","1.0
","20
",NA,"5
",6
"./data/WOS2011/Costa Rica.txt",NA,"Russell, Ann E.
Raich, James W.
Bedoya Arrieta, Ricardo
Valverde-Barrantes, Oscar
Gonzalez, Eugenio
","Russell, AE
Raich, JW
Arrieta, RB
Valverde-Barrantes, O
Gonzalez, E
","1087
","[Russell, AE] Iowa State Univ, Dept Nat Resource Ecol & Management, Ames, IA 50011 USA.
[Raich, JW] Iowa State Univ, Dept Ecol Evolut & Organismal Biol, Ames, IA 50011 USA.
[Arrieta, RB] Org Trop Studies, La Selva Biol Stn, Puerto Viejo de Sarapiqui, Costa Rica.
[Valverde-Barrantes, O] Kent State Univ, Dept Biol Sci, Kent, OH 44242 USA.
[Gonzalez, E] Texas A&M Univ, Dept Ecosyst Sci & Management, San Isidro Penas Blancas, Costa Rica.
[Gonzalez, E] Texas A&M Univ, Res & Educ Ctr, San Isidro Penas Blancas, Costa Rica.
",NA,NA,NA,NA,NA,NA,NA,"10.1890/09-0635.1
",NA,"arussell@iastate.edu
","1100
","ISI Export Format
",NA,NA,NA,NA,NA,"4
",NA,NA,NA,NA,NA,NA,NA,NA,"JUN
",NA,NA,NA,NA,"J
",NA,"2010
",NA,NA,NA,NA,"Russell, AE (reprint author), Iowa State Univ, Dept Nat Resource Ecol & Management, Ames, IA 50011 USA
",NA,NA,"1051-0761
","ECOLOGICAL APPLICATIONS
",NA,NA,"1
","Impacts of individual tree species on carbon dynamics in a moist
tropical forest environment
","WOS:000278865200015
","1.0
","20
",NA,"1
",7
"./data/WOS2011/Costa Rica.txt",NA,"Fuchs, Eric J.
Ross-Ibarra, Jeffrey
Barrantes, Gilbert
","Fuchs, EJ
Ross-Ibarra, J
Barrantes, G
","351
","[Ross-Ibarra, J] Univ Calif Davis, Dept Plant Sci, Davis, CA 95616 USA.
[Fuchs, EJ; Barrantes, G] Univ Costa Rica, Escuela Biol, San Jose, Costa Rica.
",NA,NA,NA,NA,NA,NA,NA,"10.1017/S0266467410000064
",NA,"rossibarra@ucdavis.edu
","354
","ISI Export Format
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MAY
",NA,NA,"Part 3
",NA,"J
",NA,"2010
","D-7782-2011",NA,NA,NA,"Ross-Ibarra, J (reprint author), Univ Calif Davis, Dept Plant Sci, 1 Shields Ave, Davis, CA 95616 USA
",NA,NA,"0266-4674
","JOURNAL OF TROPICAL ECOLOGY
",NA,NA,"0
","Reproductive biology of Macleania rupestris (Ericaceae), a
pollen-limited Neotropical cloud-forest species in Costa Rica
","WOS:000277483200012
","1.0
","26
",NA,"0
",8
"./data/WOS2011/Costa Rica.txt",NA,"Marsden, Claire
le Maire, Guerric
Stape, Jose-Luiz
Lo Seen, Danny
Roupsard, Olivier
Cabral, Osvaldo
Epron, Daniel
Nascimento Lima, Augusto Miguel
Nouvellon, Yann
","Marsden, C
le Maire, G
Stape, JL
Lo Seen, D
Roupsard, O
Cabral, O
Epron, D
Lima, AMN
Nouvellon, Y
","1741
","[Marsden, C; le Maire, G; Roupsard, O; Nouvellon, Y] CIRAD, UPR80, TA10 D, F-34398 Montpellier 5, France.
[Marsden, C; Nouvellon, Y] Univ Sao Paulo, IAG, Dept Ciencias Atmosfer, BR-05508 Sao Paulo, Brazil.
[Stape, JL] N Carolina State Univ, Dept Forestry & Environm Sci, Raleigh, NC 27695 USA.
[Marsden, C; le Maire, G; Lo Seen, D] CIRAD, UMR TETIS, F-34093 Montpellier 5, France.
[Roupsard, O] CATIE, Turrialba 7170, Costa Rica.
[Cabral, O] EMBRAPA Meio Ambiente, Lab Solo & Agua, BR-13820000 Sao Paulo, Brazil.
[Epron, D] Nancy Univ, Univ Henri Poincare, UMR Ecol & Ecophysiol Forestieres 1137, F-54506 Vandoeuvre Les Nancy, France.
[Lima, AMN] Chamflora Mogi Guacu Agroflorestal Ltda, Int Paper Brasil, Sao Paulo, Brazil.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2009.07.039
",NA,"claire.marsden@cirad.fr
","1753
","ISI Export Format
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"APR 15
",NA,NA,NA,NA,"J
",NA,"2010
","B-5093-2011",NA,NA,NA,"Marsden, C (reprint author), CIRAD, UMR TETIS, 500 Rue JF Breton, F-34093 Montpellier 5, France
",NA,"SI
","0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"5
","Relating MODIS vegetation index time-series with structure, light
absorption and stem production of fast-growing Eucalyptus plantations
","WOS:000276883400008
","1.0
","259
",NA,"5
",9
"./data/WOS2011/Costa Rica.txt",NA,"Nouvellon, Yann
Laclau, Jean-Paul
Epron, Daniel
Kinana, Antoine
Mabiala, Andre
Roupsard, Olivier
Bonnefond, Jean-Marc
le Maire, Guerric
Marsden, Claire
Bontemps, Jean-Daniel
Saint-Andre, Laurent
","Nouvellon, Y
Laclau, JP
Epron, D
Kinana, A
Mabiala, A
Roupsard, O
Bonnefond, JM
le Maire, G
Marsden, C
Bontemps, JD
Saint-Andre, L
","1796
","[Nouvellon, Y; Laclau, JP; Roupsard, O; le Maire, G; Marsden, C; Saint-Andre, L] CIRAD, UPR80, TA10 D, F-34398 Montpellier 5, France.
[Nouvellon, Y; Kinana, A; Mabiala, A] UR2PI, Pointe Noire, Congo.
[Laclau, JP] USP, ESALQ, BR-13418900 Piracicaba, SP, Brazil.
[Epron, D; Marsden, C] Nancy Univ, Univ Henri Poincare, Ecol & Ecophysiol Forestieres UMR1137, F-54506 Vandoeuvre Les Nancy, France.
[Epron, D; Marsden, C] INRA, Ecol & Ecophysiol Forestieres UMR1137, F-54280 Champenoux, France.
[Roupsard, O] CATIE, Turrialba 7170, Costa Rica.
[Bonnefond, JM] INRA, EPHYSE UR1263, F-33140 Villenave Dornon, France.
[Bontemps, JD] AgroParisTech, ENGREF, F-54000 Nancy, France.
",NA,NA,NA,NA,NA,NA,NA,"10.1016/j.foreco.2009.05.023
",NA,"yann.nouvellon@cirad.fr
","1807
","ISI Export Format
",NA,NA,NA,NA,NA,"9
",NA,NA,NA,NA,NA,NA,NA,NA,"APR 15
",NA,NA,NA,NA,"J
",NA,"2010
","A-1573-2010",NA,NA,NA,"Nouvellon, Y (reprint author), Univ Sao Paulo, Dept Ciencias Atmosfer, IAG, Rua Matao 1226,Cidade Univ, BR-05508900 Sao Paulo, Brazil
",NA,"SI
","0378-1127
","FOREST ECOLOGY AND MANAGEMENT
",NA,NA,"3
","Within-stand and seasonal variations of specific leaf area in a clonal
Eucalyptus plantation in the Republic of Congo
","WOS:000276883400013
","1.0
","259
",NA,"3
",10
